price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built,renoveted_or_not,Total_area,extra_area,neighbourhood_total_area_15
700000,4,1,1,1,4,3,3,1150,1970-01-01,0,9089,1950,14722
280000,3,2,2,0,0,3,3,720,1970-01-01,0,1909,1020,2102
655000,4,2,2,0,0,3,5,3110,1970-01-01,0,27576,3110,25265
1129275,4,4,1,0,4,3,7,3090,1970-01-01,0,22219,5310,20921
499950,3,2,2,0,0,3,5,2580,1970-01-01,0,26505,2580,10120
540000,3,2,2,0,0,3,4,1160,1970-01-01,0,2401,1380,2461
970000,4,2,2,0,0,3,7,3980,1970-01-01,0,13189,3980,13133
330000,4,2,1,0,0,4,4,1400,1970-01-01,0,9080,2080,9172
474000,3,1,2,0,0,3,3,1530,1970-01-01,0,9530,1530,9030
670000,4,1,1,0,0,4,5,1930,1970-01-01,0,11240,1930,12400
1129275,4,3,2,0,3,3,5,2330,1970-01-01,0,12017,2330,12897
1129275,4,2,2,0,2,4,6,2940,1970-01-01,0,14221,3860,16875
440000,4,2,2,0,0,3,5,2880,1970-01-01,0,10941,2880,10310
411000,2,2,2,0,0,3,5,1590,1970-01-01,0,3678,1590,5494
500000,3,1,1,0,0,3,3,1470,1970-01-01,0,6150,2150,5750
1129275,4,1,1,1,4,3,3,2300,1970-01-01,1,15642,2300,15842
696000,6,3,2,0,0,4,4,2300,1970-01-01,0,9300,2900,8880
465000,3,2,1,0,0,4,4,1180,1970-01-01,0,13058,1970,12440
518000,4,2,1,0,0,4,3,1220,1970-01-01,0,9240,1740,9140
251000,3,1,1,0,0,3,3,1220,1970-01-01,0,8470,1220,16951
255000,3,2,1,0,0,3,3,1290,1970-01-01,0,14572,1290,13647
319000,2,1,1,0,0,4,2,780,1970-01-01,0,9051,780,10491
719000,4,2,1,0,0,5,3,1470,1970-01-01,0,5610,2210,4900
1129275,5,3,2,0,2,3,7,3920,1970-01-01,0,19218,5930,15922
322000,4,2,2,0,0,3,3,1950,1970-01-01,0,6503,1950,6378
205000,4,1,1,0,0,4,3,1340,1970-01-01,0,9260,1340,10690
229000,3,1,1,0,0,3,3,1060,1970-01-01,0,7830,1590,7650
395000,3,2,1,0,0,3,4,1350,1970-01-01,0,11452,1780,11940
183000,2,1,1,0,0,4,3,760,1970-01-01,0,8032,760,9236
583500,3,1,1,0,0,4,3,1170,1970-01-01,0,9520,1720,9036
312000,3,2,1,0,0,5,2,2070,1970-01-01,0,27780,2070,19348
539000,3,1,1,0,0,4,3,1410,1970-01-01,0,11650,1790,11375
409000,4,2,2,0,0,4,4,3230,1970-01-01,0,15881,3230,14631
510250,3,1,1,0,0,3,3,870,1970-01-01,0,5400,1400,5400
535000,2,2,1,0,0,3,3,1020,1970-01-01,0,5197,1370,6652
280000,3,2,2,0,0,3,3,1600,1970-01-01,0,9536,1600,9766
286000,3,1,1,0,0,3,3,950,1970-01-01,0,9350,950,9650
710000,3,2,1,0,1,4,3,1460,1970-01-01,0,9870,2210,10860
395000,2,1,1,0,0,4,3,930,1970-01-01,0,7310,930,7560
237500,2,1,1,0,0,3,2,810,1970-01-01,0,9304,810,9025
464000,3,2,1,0,0,5,3,850,1970-01-01,0,8180,1630,7990
495000,3,1,1,0,0,3,4,1770,1970-01-01,0,11850,1770,12316
257500,1,1,1,0,0,4,2,710,1970-01-01,0,6770,710,5985
570000,4,3,1,0,2,3,6,2300,1970-01-01,0,27534,3990,19342
362000,3,2,2,0,0,3,4,2310,1970-01-01,0,9795,2310,10452
640000,6,1,1,0,0,5,3,1040,1970-01-01,0,7620,1620,6030
172500,3,1,1,0,0,3,3,1140,1970-01-01,0,9940,1140,14830
596000,2,1,1,0,0,3,3,1040,1970-01-01,1,5920,1040,6090
840000,4,2,1,0,0,4,4,1650,1970-01-01,0,11966,2170,12146
1129275,3,2,1,1,4,3,6,1920,1970-01-01,0,26435,3370,23098
435000,2,1,3,0,0,3,3,901,1970-01-01,0,2146,901,2275
251000,2,1,1,0,0,3,2,840,1970-01-01,0,8710,840,9573
282500,4,1,1,0,0,4,3,1650,1970-01-01,0,11400,1650,11762
265000,3,2,1,0,0,4,3,1140,1970-01-01,0,8606,1380,9463
330000,3,1,1,0,0,4,2,910,1970-01-01,0,11150,910,11860
435000,2,1,1,0,0,3,3,1230,1970-01-01,0,5030,1230,5410
827235,3,1,1,0,0,3,4,1500,1970-01-01,0,10300,1740,8040
249950,4,1,1,0,0,3,3,1290,1970-01-01,0,6290,1290,3940
400000,3,2,2,0,0,3,4,1950,1970-01-01,0,20483,1950,20211
300499,4,2,2,0,0,3,4,2150,1970-01-01,0,10094,2150,10489
449000,4,2,1,0,0,3,3,1560,1970-01-01,0,6780,1560,6520
500000,2,1,1,0,0,4,3,1120,1970-01-01,0,4340,1120,4660
865000,3,1,1,0,0,3,3,1790,1970-01-01,1,9316,1790,13023
899950,4,3,2,0,1,3,5,2360,1970-01-01,0,8704,3290,11429
370000,4,1,1,0,0,4,3,1540,1970-01-01,0,11081,1540,10831
442500,5,3,2,0,0,3,4,3410,1970-01-01,0,230337,4240,220780
310000,3,1,1,0,0,4,2,1010,1970-01-01,0,10955,1010,14100
1129275,4,2,1,0,1,4,3,2130,1970-01-01,1,15720,2970,17280
245000,4,2,2,0,0,3,3,2190,1970-01-01,0,11303,2190,9876
254950,2,1,1,0,0,3,2,700,1970-01-01,0,8800,700,9330
510000,6,4,2,0,0,3,4,3300,1970-01-01,0,10780,3300,10031
299950,3,2,2,0,0,3,3,1370,1970-01-01,0,6370,1370,9324
379950,4,2,2,0,0,3,4,2680,1970-01-01,0,7180,2680,6510
350000,3,1,1,0,0,4,3,910,1970-01-01,0,6210,1390,6140
300000,3,2,2,0,0,3,3,1700,1970-01-01,0,5275,1700,4970
994000,3,2,1,0,2,5,4,1810,1970-01-01,0,8849,2510,7561
315000,3,1,1,0,0,3,3,1250,1970-01-01,0,9767,1700,9209
480500,4,2,1,0,0,4,4,2180,1970-01-01,0,13380,2180,12990
373000,3,1,1,0,0,4,3,1140,1970-01-01,0,7490,1770,5906
728000,4,2,2,0,0,3,5,3290,1970-01-01,0,9241,3290,9399
415000,4,3,2,0,1,3,4,2240,1970-01-01,0,10165,3040,10020
427500,4,2,2,0,0,3,5,2460,1970-01-01,0,7551,2460,7240
339300,3,2,1,0,0,5,3,970,1970-01-01,0,10970,970,8730
313000,3,1,1,0,0,5,3,1320,1970-01-01,0,7525,1320,7415
431500,3,3,2,0,0,3,4,1430,1970-01-01,0,3512,1900,3305
415000,3,1,1,0,0,4,2,1220,1970-01-01,0,2055,1220,2611
490000,3,1,1,0,0,4,3,1470,1970-01-01,0,11220,1470,11400
1129275,4,4,2,0,3,3,7,4630,1970-01-01,0,28684,4630,22214
275000,3,1,1,0,0,4,2,1400,1970-01-01,0,11150,1400,10910
325000,2,1,1,0,0,5,2,1070,1970-01-01,0,6150,1070,5980
1129275,5,3,1,0,0,3,5,2470,1970-01-01,0,9630,3630,10120
690000,4,1,2,0,0,3,3,1970,1970-01-01,0,6560,1970,6490
410000,4,2,2,0,0,3,3,2010,1970-01-01,1,11484,2010,12304
960000,4,2,1,0,3,5,5,1770,1970-01-01,0,8754,2820,8230
299250,3,2,2,0,0,3,5,2530,1970-01-01,0,11199,2530,11999
239000,2,1,1,0,0,4,2,710,1970-01-01,0,14710,710,12040
235000,2,1,1,0,0,2,2,1210,1970-01-01,0,10610,1210,7606
587000,3,2,2,0,0,3,3,2370,1970-01-01,0,220170,2370,89348
431000,4,2,2,0,0,3,3,2300,1970-01-01,0,8387,2300,7677
1129275,3,2,2,0,1,4,5,2550,1970-01-01,0,9875,3110,10256
285000,3,1,1,0,0,3,3,1090,1970-01-01,0,8490,1990,8650
778000,3,3,1,0,0,4,5,2630,1970-01-01,0,12786,2630,13115
415000,3,1,1,0,0,4,3,1300,1970-01-01,0,9275,1300,10645
550285,2,1,1,0,0,3,4,1680,1970-01-01,0,6180,1680,6170
910000,3,2,1,0,0,4,4,1660,1970-01-01,0,12045,2180,12634
860000,3,2,2,0,0,3,6,2770,1970-01-01,0,11906,2770,11332
765000,3,1,2,0,0,3,3,1980,1970-01-01,1,7120,2120,7020
782000,4,2,2,0,0,3,6,1980,1970-01-01,0,23175,2830,16562
525000,3,3,2,0,0,3,4,1180,1970-01-01,0,3134,1370,2798
745000,3,2,2,0,0,3,5,2810,1970-01-01,0,438410,2810,94387
470000,3,3,2,0,2,3,4,2760,1970-01-01,0,39032,3520,42474
345000,3,1,1,0,1,3,3,1320,1970-01-01,0,7640,1990,7780
279000,3,2,1,0,0,3,3,1170,1970-01-01,0,9870,2070,9970
500000,3,1,1,0,0,4,3,1320,1970-01-01,0,9420,1320,9580
237000,3,1,1,0,0,4,3,1300,1970-01-01,0,9460,1300,10260
200500,3,1,1,0,0,4,3,1260,1970-01-01,0,10606,1260,11505
387500,4,1,1,0,0,3,3,1250,1970-01-01,0,12300,2400,11860
392500,4,2,1,0,0,3,3,1950,1970-01-01,0,9990,1950,10042
305000,3,2,1,0,0,4,3,1430,1970-01-01,0,13860,1430,9450
981000,4,2,1,0,2,3,4,2110,1970-01-01,1,12210,2110,12330
680000,4,2,2,0,0,3,6,2980,1970-01-01,0,11750,2980,12178
276000,4,2,2,0,0,4,3,2068,1970-01-01,0,9310,2068,9084
655500,4,3,2,0,0,3,4,3380,1970-01-01,0,11710,3380,10550
555000,5,2,1,0,0,3,4,1440,1970-01-01,0,15954,2810,15624
235000,2,1,1,0,0,3,2,930,1970-01-01,0,11435,930,10401
325000,3,1,1,0,0,3,3,920,1970-01-01,0,10179,1300,8490
268950,3,1,1,0,0,3,2,880,1970-01-01,0,9420,1320,9100
264500,3,1,1,0,0,3,3,1050,1970-01-01,0,15620,1580,14240
240000,3,2,2,0,0,3,4,1620,1970-01-01,0,6870,1620,6900
819000,3,2,2,0,0,3,5,2750,1970-01-01,0,229262,2750,212516
850000,2,1,1,0,2,3,4,1530,1970-01-01,0,7210,2210,7700
294950,4,2,1,0,2,3,3,1160,1970-01-01,0,11340,1740,11230
693000,3,2,2,0,1,4,5,1420,1970-01-01,0,15764,2120,20010
478000,4,2,2,0,0,3,4,2780,1970-01-01,0,10070,2780,10188
222000,2,1,1,0,0,3,3,830,1970-01-01,0,7723,830,8670
635000,4,2,2,0,0,3,4,2070,1970-01-01,0,13356,2070,13266
469000,3,3,2,0,0,3,4,1140,1970-01-01,0,2668,1390,2646
350000,4,2,2,0,0,3,4,2610,1970-01-01,0,8476,2610,7668
180000,5,1,1,0,0,3,2,1290,1970-01-01,0,13186,1460,11910
490000,4,2,1,0,0,4,4,1640,1970-01-01,0,42746,3390,40221
360000,3,1,1,0,0,3,2,860,1970-01-01,0,7360,1360,4560
630000,4,2,2,0,0,3,4,2807,1970-01-01,0,12237,2807,13084
615000,4,1,1,0,0,3,3,1340,1970-01-01,0,3346,1340,5665
279950,3,2,2,0,0,4,3,1340,1970-01-01,0,8542,1340,8865
317000,3,1,1,0,0,3,3,1160,1970-01-01,0,9973,1160,8815
618000,4,2,1,0,0,3,3,1600,1970-01-01,0,9820,2470,9670
620000,5,1,1,0,2,3,3,1000,1970-01-01,0,10713,2000,10489
345000,3,1,1,0,0,3,3,1110,1970-01-01,0,7360,1110,8954
608000,3,1,1,0,0,3,3,1220,1970-01-01,0,5990,2240,4970
325000,4,2,2,0,0,4,3,1920,1970-01-01,0,13523,1920,9190
475000,3,1,1,0,0,5,4,2270,1970-01-01,0,15270,2270,12440
154000,3,3,1,0,0,3,2,1020,1970-01-01,0,11527,1530,11407
1129275,5,3,2,0,0,4,7,2610,1970-01-01,0,22456,3330,20223
376950,4,2,2,0,0,3,4,2643,1970-01-01,0,8393,2643,8178
500000,2,2,1,0,0,3,3,1250,1970-01-01,0,4610,1250,4610
499950,3,2,1,0,0,4,4,2100,1970-01-01,0,132808,3230,64819
230000,3,1,1,0,0,4,2,880,1970-01-01,0,9915,880,11790
652600,4,2,2,0,0,3,4,2220,1970-01-01,0,8120,2220,7520
185000,3,1,1,0,0,3,3,1130,1970-01-01,0,8130,1130,10710
274950,3,1,1,0,0,3,2,1050,1970-01-01,0,10270,1450,10330
447000,2,1,1,0,0,3,2,760,1970-01-01,0,6795,760,8156
129000,2,1,1,0,0,3,2,1150,1970-01-01,0,31334,1150,21354
436000,5,3,2,0,0,4,4,2720,1970-01-01,0,12576,2720,11105
825000,3,1,2,0,0,5,4,2080,1970-01-01,0,7080,2080,6820
225000,3,1,1,0,0,3,2,1080,1970-01-01,0,17080,1080,11617
265000,3,2,2,0,0,3,3,1890,1970-01-01,0,7978,1890,8300
765000,3,1,2,0,0,5,4,1500,1970-01-01,0,6611,1500,6899
509000,4,2,1,0,0,4,3,1260,1970-01-01,0,4126,1960,5670
762450,4,1,1,0,0,4,4,2570,1970-01-01,0,11210,2570,11320
465000,5,1,1,0,2,3,3,1030,1970-01-01,0,10830,1830,13785
564000,3,1,1,0,1,5,3,1090,1970-01-01,0,8230,1980,8230
384500,2,1,1,0,0,4,2,1130,1970-01-01,0,6366,1130,6330
415000,3,2,1,0,2,5,4,2010,1970-01-01,0,35100,2010,24460
345000,2,1,1,0,0,4,2,910,1970-01-01,0,10229,1820,9709
465950,4,2,2,0,0,3,3,2340,1970-01-01,0,9236,2340,9725
325000,3,1,1,0,0,3,3,1210,1970-01-01,0,12876,1780,12420
450000,4,2,1,0,0,3,4,1410,1970-01-01,0,22798,2450,52544
475000,4,3,1,0,0,5,3,1210,1970-01-01,0,10694,2410,9990
1129275,5,1,1,0,0,4,4,1690,1970-01-01,0,23401,3380,23069
747000,3,1,2,0,0,4,3,1710,1970-01-01,0,6830,1710,6700
395000,3,1,1,0,0,4,2,1740,1970-01-01,0,7960,1740,10048
505000,3,2,3,0,0,3,4,1760,1970-01-01,0,3478,1995,2693
215000,3,2,1,0,0,5,3,1100,1970-01-01,0,11042,1760,9230
775000,4,3,2,0,0,3,5,3970,1970-01-01,0,214800,3970,44345
540000,4,2,2,0,0,3,4,3000,1970-01-01,0,8471,3000,8201
392500,3,1,1,0,0,4,3,1540,1970-01-01,0,10465,1540,12017
987000,3,2,1,0,0,3,4,2160,1970-01-01,0,17948,2160,12047
252500,3,2,2,0,0,3,4,1810,1970-01-01,0,12494,1810,11797
730000,3,3,2,0,0,3,3,1970,1970-01-01,0,5942,2440,5857
497300,6,2,1,0,2,4,4,1600,1970-01-01,0,12400,3200,11720
640000,4,2,2,0,0,3,5,2970,1970-01-01,0,37951,2970,33447
580000,5,2,1,0,0,3,3,1190,1970-01-01,0,9415,2290,9380
377000,3,1,1,0,0,4,2,1820,1970-01-01,0,36620,1820,55277
1129275,4,3,2,0,0,3,5,2370,1970-01-01,0,6610,3010,6850
396500,3,1,2,0,0,3,3,1120,1970-01-01,0,2848,1360,2933
300000,4,2,2,0,0,3,4,2080,1970-01-01,0,5079,2080,4778
532000,3,1,1,0,0,3,3,1110,1970-01-01,0,5910,1110,5830
579000,2,1,1,0,0,3,4,1560,1970-01-01,0,6060,1560,6360
1129275,4,2,2,0,3,3,6,3140,1970-01-01,0,11335,3520,9434
571000,5,1,1,0,1,4,4,1380,1970-01-01,0,45840,2280,19604
301950,3,1,1,0,0,4,3,1370,1970-01-01,0,10658,1370,11364
660000,3,3,2,0,0,5,4,2160,1970-01-01,0,5310,2340,5370
455000,4,2,2,0,2,3,5,3170,1970-01-01,0,13858,3170,15710
375000,3,1,1,0,0,3,3,1380,1970-01-01,0,6440,1380,6090
470000,4,2,2,0,0,3,5,2700,1970-01-01,0,9469,2700,10848
374990,3,2,2,0,0,3,4,1300,1970-01-01,0,11784,1300,9248
541500,2,2,2,0,0,3,4,1900,1970-01-01,0,5590,1900,7053
782500,3,2,2,0,0,3,5,3750,1970-01-01,0,11571,3750,11615
264000,3,2,2,0,0,3,3,1552,1970-01-01,0,5229,1552,5354
640000,4,2,2,0,0,3,5,2500,1970-01-01,0,9917,2500,10958
660000,3,2,1,0,0,5,4,1770,1970-01-01,0,9911,1770,9870
1129275,5,3,2,0,3,3,7,4210,1970-01-01,0,21468,4210,22539
389950,3,2,2,0,0,3,5,2170,1970-01-01,0,10310,2170,10490
226000,2,1,1,0,0,3,3,1510,1970-01-01,0,21384,1510,11540
390000,3,1,1,0,0,5,3,1870,1970-01-01,0,42120,1870,42120
485000,3,2,2,0,0,3,4,1570,1970-01-01,0,9681,1570,9865
840000,4,2,2,0,0,3,5,2480,1970-01-01,0,7082,2480,9219
600000,5,3,1,0,0,4,4,2140,1970-01-01,0,24923,3580,23773
331000,2,1,1,0,0,3,3,1080,1970-01-01,0,7690,1480,8799
780000,3,2,1,0,0,5,3,1310,1970-01-01,0,8610,2610,7130
300000,3,1,2,0,0,3,3,1700,1970-01-01,0,10181,1700,8430
361810,3,1,1,0,0,3,3,1240,1970-01-01,1,8860,1240,8770
467000,3,1,1,0,0,5,3,1000,1970-01-01,0,8242,1660,7694
399000,3,1,1,0,0,5,2,1620,1970-01-01,0,11620,1620,11880
315450,3,1,1,0,0,4,3,1130,1970-01-01,0,8630,1130,7240
600000,3,1,1,0,0,3,3,1310,1970-01-01,0,6310,1310,6330
247500,4,2,1,0,0,4,3,910,1970-01-01,0,6910,1710,6760
330000,3,1,1,0,0,3,3,2140,1970-01-01,0,7177,2140,7684
500000,4,2,1,0,0,4,3,2350,1970-01-01,0,9560,2350,9449
367500,3,1,1,0,0,3,3,1570,1970-01-01,0,11620,1570,12480
560000,3,2,1,0,0,3,5,2780,1970-01-01,0,35660,2780,42871
655000,4,1,1,0,3,3,4,1320,1970-01-01,0,10160,2540,11153
530000,5,2,1,0,0,4,3,1250,1970-01-01,0,9640,2500,10630
270000,3,2,1,0,2,3,3,1380,1970-01-01,0,28654,2080,9910
437500,3,2,2,0,2,3,3,1290,1970-01-01,0,4635,1760,6590
575000,3,1,1,0,0,3,4,1760,1970-01-01,0,12109,1760,12903
278000,4,2,2,0,0,3,3,1940,1970-01-01,0,8827,1940,8014
568500,4,2,2,0,0,3,5,3010,1970-01-01,0,9191,3010,9475
280000,4,3,1,0,0,3,4,2460,1970-01-01,0,12066,2460,9230
250000,2,1,1,0,0,3,1,750,1970-01-01,0,7100,750,7270
247500,3,1,1,0,0,3,2,680,1970-01-01,1,73609,1300,11475
1129275,5,2,1,0,3,4,5,2340,1970-01-01,0,17584,3710,17244
535000,4,2,1,0,0,3,5,1920,1970-01-01,0,17368,2360,18024
814842,3,2,2,0,0,3,5,3190,1970-01-01,0,10089,3190,10089
340000,4,2,2,0,0,3,4,2181,1970-01-01,0,7702,2181,7476
359950,3,1,2,0,0,4,3,1890,1970-01-01,0,10990,1890,10740
750000,3,1,1,0,0,3,4,1680,1970-01-01,0,8154,2610,6404
1129275,4,2,2,0,0,5,4,3090,1970-01-01,0,11215,3090,7810
370000,2,1,1,0,0,3,3,860,1970-01-01,0,5900,860,6610
329950,3,1,1,0,0,3,3,1000,1970-01-01,0,10170,1000,10780
500000,3,2,2,0,0,3,5,2760,1970-01-01,0,37931,2760,37891
734000,4,2,2,0,0,4,5,3490,1970-01-01,0,22011,3490,21371
385000,4,2,2,0,0,3,5,2960,1970-01-01,0,8014,2960,7960
230000,2,1,1,0,0,3,2,840,1970-01-01,0,5915,1280,7840
1129275,4,3,1,0,1,3,6,1640,1970-01-01,0,10430,3230,9860
210000,3,2,1,0,0,3,3,1230,1970-01-01,0,6822,1830,9790
293000,3,1,1,0,0,4,3,1420,1970-01-01,0,14607,1420,15444
465000,3,1,1,0,0,3,2,1580,1970-01-01,0,5354,1580,5440
449000,3,2,1,0,0,3,3,1130,1970-01-01,0,46594,1960,46604
325000,2,1,1,0,0,3,3,1670,1970-01-01,0,12395,1670,12325
180000,3,2,1,0,0,4,3,1670,1970-01-01,0,8726,1670,9745
650000,6,3,1,0,0,3,4,1790,1970-01-01,0,7960,2960,2531
665000,4,2,1,0,0,5,3,1670,1970-01-01,0,9522,2420,8722
324450,3,2,1,0,0,3,3,1420,1970-01-01,0,17420,1420,14530
588000,4,1,1,0,2,3,3,1370,1970-01-01,0,7920,2170,7200
200000,4,1,1,0,0,3,2,1160,1970-01-01,0,6510,1310,6270
383000,4,1,1,0,0,3,3,1060,1970-01-01,0,12920,1830,12907
499950,3,2,1,0,0,3,3,730,1970-01-01,0,3860,1360,6630
549000,5,2,1,0,2,4,5,1760,1970-01-01,0,15790,3440,16203
465000,5,3,1,0,0,3,3,1290,1970-01-01,0,9274,2010,8836
450000,3,2,2,0,0,3,6,2450,1970-01-01,0,22194,2450,22247
799900,4,2,2,0,0,3,5,1580,1970-01-01,0,10830,3030,10275
495000,4,2,1,0,2,4,3,1470,1970-01-01,0,94391,2480,94451
1129275,3,3,2,0,2,3,6,3140,1970-01-01,0,15152,4310,13386
637000,4,2,2,0,0,4,4,2120,1970-01-01,0,17120,2120,17170
589000,4,1,2,0,0,3,4,2210,1970-01-01,0,6576,2210,3485
305000,3,1,1,0,0,4,3,1400,1970-01-01,0,11750,1400,12237
600000,4,2,2,0,0,3,3,1790,1970-01-01,1,7960,2760,3369
587000,4,2,2,0,0,3,5,2550,1970-01-01,0,8806,2550,10716
1129275,2,2,2,0,0,3,5,2220,1970-01-01,0,6220,2220,5870
250000,4,1,1,0,0,5,2,1320,1970-01-01,0,12532,1320,7826
515000,3,3,2,0,0,4,4,1640,1970-01-01,0,5642,2440,5640
833000,4,2,2,0,0,3,6,3780,1970-01-01,0,14088,3780,14240
860000,3,3,2,0,2,3,6,3190,1970-01-01,0,37187,4720,29646
550000,4,3,1,0,0,3,4,1760,1970-01-01,0,9038,2360,8020
180000,2,1,1,0,0,2,2,890,1970-01-01,0,6890,890,7100
507000,4,1,1,0,0,4,3,1170,1970-01-01,0,11145,1770,10915
427000,3,2,1,0,0,3,3,1720,1970-01-01,0,129786,1720,113438
616950,3,3,2,0,0,3,4,2020,1970-01-01,0,5212,2490,5245
372000,4,1,1,0,0,5,3,1010,1970-01-01,0,12440,1890,9221
290000,2,1,1,0,0,3,3,1020,1970-01-01,1,7400,1020,7760
329990,4,2,2,0,0,3,4,2420,1970-01-01,0,10858,2420,11040
393500,3,1,1,0,0,5,3,1600,1970-01-01,0,9756,1600,9356
1129275,5,3,1,0,2,5,6,2000,1970-01-01,0,20828,3370,19442
240000,4,2,1,0,0,4,4,1720,1970-01-01,0,10020,1720,10010
285000,3,1,1,0,0,4,2,1090,1970-01-01,0,9730,1090,9660
382500,3,1,1,0,0,3,4,1090,1970-01-01,0,10952,1090,11572
1129275,4,3,1,0,0,3,5,3600,1970-01-01,0,19701,3600,13156
800000,3,2,1,0,2,3,4,1760,1970-01-01,0,12231,2760,9805
550000,4,3,2,0,0,3,4,2770,1970-01-01,0,26910,2770,17731
387846,4,1,1,0,0,4,3,2040,1970-01-01,0,17725,2520,11680
367500,4,2,1,0,0,3,3,1960,1970-01-01,0,17975,1960,17975
780500,5,1,2,0,0,3,4,1760,1970-01-01,0,6024,1760,6394
680000,3,1,1,0,0,4,3,850,1970-01-01,0,7865,1090,7340
434400,5,1,1,0,0,4,3,1960,1970-01-01,0,9835,1960,9564
370000,2,1,1,0,0,4,2,1220,1970-01-01,0,18392,1220,14425
465000,3,1,1,0,0,3,4,1350,1970-01-01,0,9803,1730,10573
323000,3,2,1,0,0,4,4,1830,1970-01-01,0,8755,1830,9360
270000,4,2,2,0,0,3,3,1600,1970-01-01,0,11521,1600,7946
1129275,3,1,1,0,2,3,6,2040,1970-01-01,0,44733,2040,14597
560000,4,2,2,0,0,3,5,2710,1970-01-01,0,9293,2710,9293
450000,3,1,1,0,0,3,2,840,1970-01-01,0,5640,1140,4150
290000,2,1,1,0,0,3,2,930,1970-01-01,0,8670,930,8990
354000,3,2,1,0,0,3,4,1010,1970-01-01,0,22350,1010,14745
705000,5,3,2,0,0,5,3,2380,1970-01-01,0,7380,2380,6450
445000,3,2,1,0,0,4,3,1240,1970-01-01,0,9060,1860,9190
229900,3,1,1,0,0,3,3,1440,1970-01-01,0,13365,1440,11865
610000,4,2,2,0,0,3,4,2980,1970-01-01,0,8876,2980,8612
535000,3,3,2,0,2,3,5,2670,1970-01-01,0,7778,2670,9170
437400,3,1,1,0,0,4,3,2150,1970-01-01,0,11075,2150,8975
540000,5,2,2,0,0,3,6,1740,1970-01-01,0,13219,3160,14677
570000,3,2,1,0,0,3,3,1470,1970-01-01,1,31075,1890,14180
533000,3,2,2,0,0,3,4,2810,1970-01-01,0,7417,2810,7411
555000,3,2,2,0,0,3,3,2690,1970-01-01,0,7509,2690,7189
239950,3,1,1,0,0,4,3,1230,1970-01-01,0,10830,1230,9580
350000,3,1,1,0,0,4,3,950,1970-01-01,0,10401,950,9832
245000,2,1,1,0,0,3,2,980,1970-01-01,0,6080,1200,5920
456000,4,1,1,0,0,5,3,1670,1970-01-01,0,11556,1670,12587
465000,4,2,1,0,0,4,3,1470,1970-01-01,0,9841,2140,10180
445000,2,1,1,0,2,3,4,1440,1970-01-01,0,6100,1440,6669
517850,5,2,1,0,0,4,4,1800,1970-01-01,0,10550,3050,9908
329000,5,2,2,0,0,3,4,2570,1970-01-01,0,9830,2570,9621
512500,3,2,2,0,0,4,3,1840,1970-01-01,0,4715,1840,6990
365000,2,1,1,0,0,4,3,1250,1970-01-01,0,9350,1250,9810
450500,3,1,1,0,0,3,3,1410,1970-01-01,0,10794,1410,11374
915000,3,1,1,0,0,3,3,1560,1970-01-01,0,9792,1560,10216
205000,3,1,1,0,0,5,2,960,1970-01-01,0,8274,960,8304
314000,4,2,2,0,0,3,4,1870,1970-01-01,0,10319,1870,10273
496000,2,1,1,0,0,3,3,900,1970-01-01,0,10160,900,8143
329950,4,1,1,0,0,3,3,1280,1970-01-01,0,9640,2050,9850
375000,4,2,2,0,0,3,2,2400,1970-01-01,1,8400,2400,10512
623000,3,2,2,0,0,5,4,1850,1970-01-01,0,9627,1850,10332
310000,4,1,1,0,0,3,2,1220,1970-01-01,0,10820,1220,10180
532500,3,3,1,0,0,3,5,1760,1970-01-01,0,40260,3140,15600
960000,4,2,2,0,2,5,5,1800,1970-01-01,0,6970,2410,7250
598000,4,2,2,0,0,3,5,3130,1970-01-01,0,44048,3130,38200
683000,3,2,2,0,2,3,5,2300,1970-01-01,0,11518,2300,12660
425000,5,2,1,0,0,4,3,1590,1970-01-01,0,12265,2840,13500
533000,5,2,1,0,0,3,3,1400,1970-01-01,0,5580,1800,5180
375000,3,1,1,0,0,4,3,1190,1970-01-01,0,10676,1190,12500
250500,3,2,2,0,0,4,3,1710,1970-01-01,0,8935,1710,8935
257000,4,1,1,0,0,3,3,1360,1970-01-01,1,24796,1900,10260
218000,3,1,1,0,0,4,2,880,1970-01-01,0,19085,880,17225
460000,3,2,1,0,0,3,3,1030,1970-01-01,0,6497,2060,6202
255544,3,1,1,0,0,4,2,760,1970-01-01,0,7546,1360,9063
560000,2,2,1,0,0,3,4,1680,1970-01-01,0,6327,1680,6630
480000,4,2,2,0,0,3,4,2980,1970-01-01,0,7054,2980,6575
1129275,5,1,1,0,0,3,4,1500,1970-01-01,0,21310,2130,22830
580000,3,2,1,0,0,3,5,2650,1970-01-01,0,12402,2650,12940
475000,3,2,1,0,0,3,4,1160,1970-01-01,0,10800,1700,9964
1129275,4,2,1,1,4,3,5,1590,1970-01-01,0,14895,2680,22924
700000,3,2,1,0,0,4,4,2530,1970-01-01,0,626309,2530,102743
590000,3,2,2,0,0,3,6,2520,1970-01-01,0,12743,2520,12721
264500,3,2,1,0,0,3,4,1630,1970-01-01,0,9976,1630,10729
465000,2,1,1,0,0,4,2,730,1970-01-01,0,3330,730,5380
290000,3,1,1,0,2,3,3,910,1970-01-01,0,8530,910,9280
1129275,4,4,2,0,2,3,7,4510,1970-01-01,0,17383,4510,10728
